,Molecule,OF Molecule Name,Geometry,Charge,Multiplicity,Basis Set,Number of Qubits,Method,Energy,Orbital Energies,Time
111,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.21021021021021022]]]",0,1,sto-3g,4.0,mp2,0.04224942251718221,"[-0.85346311044404, 1.5526123854542384]",0.031978000000000506
112,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.21021021021021022]]]",0,1,sto-3g,4.0,cisd,0.04063768920171107,"[-0.85346311044404, 1.5526123854542384]",0.032884000000001024
113,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.21021021021021022]]]",0,1,sto-3g,4.0,ccsd,0.040637689211829635,"[-0.85346311044404, 1.5526123854542384]",0.03824999999999967
114,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.21021021021021022]]]",0,1,sto-3g,4.0,fci,0.04063768920171107,"[-0.85346311044404, 1.5526123854542384]",0.034231999999999374
115,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.22022022022022023]]]",0,1,sto-3g,4.0,hf,-0.05517707721978393,"[-0.8480952913568556, 1.5328894204144359]",0.0430640000000011
116,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.22022022022022023]]]",0,1,sto-3g,4.0,mp2,-0.060437358799029305,"[-0.8480952913568556, 1.5328894204144359]",0.03279000000000032
117,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.22022022022022023]]]",0,1,sto-3g,4.0,cisd,-0.06208749791380841,"[-0.8480952913568556, 1.5328894204144359]",0.03247
118,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.22022022022022023]]]",0,1,sto-3g,4.0,ccsd,-0.062087497902458114,"[-0.8480952913568556, 1.5328894204144359]",0.03258799999999873
119,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.22022022022022023]]]",0,1,sto-3g,4.0,fci,-0.06208749791380841,"[-0.8480952913568556, 1.5328894204144359]",0.032833999999999364
120,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.23023023023023023]]]",0,1,sto-3g,4.0,hf,-0.14760834930975097,"[-0.8426308391770163, 1.5128646104129067]",0.03245399999999954
121,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.23023023023023023]]]",0,1,sto-3g,4.0,mp2,-0.152943704257531,"[-0.8426308391770163, 1.5128646104129067]",0.03204399999999907
122,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.23023023023023023]]]",0,1,sto-3g,4.0,cisd,-0.15463429332240386,"[-0.8426308391770163, 1.5128646104129067]",0.03216600000000014
123,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.23023023023023023]]]",0,1,sto-3g,4.0,ccsd,-0.15463429330963355,"[-0.8426308391770163, 1.5128646104129067]",0.032417999999999836
124,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.23023023023023023]]]",0,1,sto-3g,4.0,fci,-0.1546342933224043,"[-0.8426308391770163, 1.5128646104129067]",0.03369400000000056
125,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,4.0,hf,-0.23112718695144252,"[-0.8370828742716864, 1.4925904206744056]",0.03304999999999936
126,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,4.0,mp2,-0.2365407348219014,"[-0.8370828742716864, 1.4925904206744056]",0.033076000000001216
127,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,4.0,cisd,-0.23827384812976993,"[-0.8370828742716864, 1.4925904206744056]",0.03234400000000015
128,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,4.0,ccsd,-0.2382738481153602,"[-0.8370828742716864, 1.4925904206744056]",0.032543999999999684
129,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.24024024024024024]]]",0,1,sto-3g,4.0,fci,-0.23827384812977037,"[-0.8370828742716864, 1.4925904206744056]",0.03223400000000076
130,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,4.0,hf,-0.3068044841003035,"[-0.8314638864300212, 1.4721168073493835]",0.03206600000000037
131,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,4.0,mp2,-0.3122993218288546,"[-0.8314638864300212, 1.4721168073493835]",0.03354999999999997
132,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,4.0,cisd,-0.3140770644965425,"[-0.8314638864300212, 1.4721168073493835]",0.03369999999999962
133,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,4.0,ccsd,-0.31407706448024014,"[-0.8314638864300212, 1.4721168073493835]",0.03357600000000005
134,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2502502502502503]]]",0,1,sto-3g,4.0,fci,-0.3140770644965425,"[-0.8314638864300212, 1.4721168073493835]",0.03247
135,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,4.0,hf,-0.37554906449868986,"[-0.825785691716739, 1.4514910657337337]",0.0337379999999996
136,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,4.0,mp2,-0.38112826692496343,"[-0.825785691716739, 1.4514910657337337]",0.033794000000000324
137,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,4.0,cisd,-0.3829527755890876,"[-0.825785691716739, 1.4514910657337337]",0.038170000000000925
138,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,4.0,ccsd,-0.3829527755705979,"[-0.825785691716739, 1.4514910657337337]",0.03540199999999949
139,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2602602602602603]]]",0,1,sto-3g,4.0,fci,-0.3829527755890876,"[-0.825785691716739, 1.4514910657337337]",0.03307199999999888
140,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,4.0,hf,-0.438137379384125,"[-0.8200594004355571, 1.4307577230168067]",0.03254200000000118
141,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,4.0,mp2,-0.4438039999720201,"[-0.8200594004355571, 1.4307577230168067]",0.03322599999999909
142,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,4.0,cisd,-0.4456774435085178,"[-0.8200594004355571, 1.4307577230168067]",0.03309400000000018
143,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,4.0,ccsd,-0.44567744348750254,"[-0.8200594004355571, 1.4307577230168067]",0.03408800000000056
144,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2702702702702703]]]",0,1,sto-3g,4.0,fci,-0.4456774435085169,"[-0.8200594004355571, 1.4307577230168067]",0.035505999999999815
145,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,4.0,hf,-0.49523684829244174,"[-0.8142953957116552, 1.4099584727846513]",0.03406800000000132
146,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,4.0,mp2,-0.5009939200402346,"[-0.8142953957116552, 1.4099584727846513]",0.03481599999999929
147,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,4.0,cisd,-0.5029185003154035,"[-0.8142953957116552, 1.4099584727846513]",0.0337720000000008
148,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,4.0,ccsd,-0.5029185002914677,"[-0.8142953957116552, 1.4099584727846513]",0.034768000000001464
149,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2802802802802803]]]",0,1,sto-3g,4.0,fci,-0.5029185003154026,"[-0.8142953957116552, 1.4099584727846513]",0.03272599999999848
150,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,4.0,hf,-0.5474243812928774,"[-0.8085033220634505, 1.3891321479548693]",0.033015999999999934
151,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,4.0,mp2,-0.5532749178228058,"[-0.8085033220634505, 1.3891321479548693]",0.032689999999998776
152,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,4.0,cisd,-0.555252870481777,"[-0.8085033220634505, 1.3891321479548693]",0.02733999999999881
153,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,4.0,ccsd,-0.5552528704544659,"[-0.8085033220634505, 1.3891321479548693]",0.030542000000000513
154,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.2902902902902903]]]",0,1,sto-3g,4.0,fci,-0.5552528704817778,"[-0.8085033220634505, 1.3891321479548693]",0.03262600000000049
155,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,4.0,hf,-0.5952012102107014,"[-0.8026920832213731, 1.368314728404729]",0.0325059999999997
156,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,4.0,mp2,-0.6011482070241404,"[-0.8026920832213731, 1.368314728404729]",0.03279600000000116
157,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,4.0,cisd,-0.6031818023206355,"[-0.8026920832213731, 1.368314728404729]",0.033649999999999736
158,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,4.0,ccsd,-0.6031818022894206,"[-0.8026920832213731, 1.368314728404729]",0.03364800000000123
159,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3003003003003003]]]",0,1,sto-3g,4.0,fci,-0.6031818023206363,"[-0.8026920832213731, 1.368314728404729]",0.03246399999999916
160,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,4.0,hf,-0.6390048648569866,"[-0.7968698483647549, 1.347539379269472]",0.03322999999999965
161,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,4.0,mp2,-0.6450513007383631,"[-0.7968698483647549, 1.347539379269472]",0.032887999999999806
162,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,4.0,cisd,-0.6471428444073106,"[-0.7968698483647549, 1.347539379269472]",0.03293199999999885
163,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,4.0,ccsd,-0.6471428443715794,"[-0.7968698483647549, 1.347539379269472]",0.03582000000000107
164,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3103103103103103]]]",0,1,sto-3g,4.0,fci,-0.6471428444073106,"[-0.7968698483647549, 1.347539379269472]",0.03330799999999989
165,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,4.0,hf,-0.6792189207445656,"[-0.7910440658865993, 1.3268365157288378]",0.03295799999999893
166,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,4.0,mp2,-0.6853677592946212,"[-0.7910440658865993, 1.3268365157288378]",0.03222400000000114
167,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,4.0,cisd,-0.6875195934670428,"[-0.7910440658865993, 1.3268365157288378]",0.03277999999999892
168,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,4.0,ccsd,-0.687519593426088,"[-0.7910440658865993, 1.3268365157288378]",0.032896000000000925
169,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3203203203203203]]]",0,1,sto-3g,4.0,fci,-0.6875195934670428,"[-0.7910440658865993, 1.3268365157288378]",0.032969999999998834
170,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,4.0,hf,-0.7161809923899219,"[-0.7852214837583911, 1.3062338900586794]",0.03526399999999974
171,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,4.0,mp2,-0.7224351836668959,"[-0.7852214837583911, 1.3062338900586794]",0.03364600000000095
172,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,4.0,cisd,-0.7246496878242996,"[-0.7852214837583911, 1.3062338900586794]",0.03273199999999932
173,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,4.0,ccsd,-0.7246496877773025,"[-0.7852214837583911, 1.3062338900586794]",0.03245599999999982
174,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.3303303303303303]]]",0,1,sto-3g,4.0,fci,-0.7246496878242996,"[-0.7852214837583911, 1.3062338900586794]",0.03237999999999985
175,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,4.0,hf,-0.7501893342800596,"[-0.7794081755513045, 1.2857566967861487]",0.03538399999999875
176,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,4.0,mp2,-0.7565518165259008,"[-0.7794081755513045, 1.2857566967861487]",0.03331200000000045
177,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,4.0,cisd,-0.7588314084893792,"[-0.7794081755513045, 1.2857566967861487]",0.03337400000000024
178,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,4.0,ccsd,-0.7588314084353933,"[-0.7794081755513045, 1.2857566967861487]",0.033481999999999346
179,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.34034034034034033]]]",0,1,sto-3g,4.0,fci,-0.7588314084893792,"[-0.7794081755513045, 1.2857566967861487]",0.03298999999999985
180,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,4.0,hf,-0.7815083283988375,"[-0.7736095711739932, 1.2654276919420686]",0.03330799999999989
181,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,4.0,mp2,-0.7879820298266758,"[-0.7736095711739932, 1.2654276919420686]",0.03505599999999909
182,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,4.0,cisd,-0.7903291667741306,"[-0.7736095711739932, 1.2654276919420686]",0.0412220000000012
183,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,4.0,ccsd,-0.7903291667120601,"[-0.7736095711739932, 1.2654276919420686]",0.03623400000000032
184,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.35035035035035034]]]",0,1,sto-3g,4.0,fci,-0.7903291667741306,"[-0.7736095711739932, 1.2654276919420686]",0.03266600000000075
185,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,4.0,hf,-0.8103730748545709,"[-0.7678304914081313, 1.2452673226335318]",0.034079999999999444
186,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,4.0,mp2,-0.8169609154734278,"[-0.7678304914081313, 1.2452673226335318]",0.03482800000000097
187,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,4.0,cisd,-0.8193780949768055,"[-0.7678304914081313, 1.2452673226335318]",0.03339800000000004
188,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,4.0,ccsd,-0.8193780949053838,"[-0.7678304914081313, 1.2452673226335318]",0.0346340000000005
189,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.36036036036036034]]]",0,1,sto-3g,4.0,fci,-0.819378094976805,"[-0.7678304914081313, 1.2452673226335318]",0.032890000000000086
190,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,4.0,hf,-0.836993255003758,"[-0.7620751853583865, 1.2252938634513193]",0.034199999999998454
191,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,4.0,mp2,-0.843698148456831,"[-0.7620751853583865, 1.2252938634513193]",0.03374600000000072
192,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,4.0,cisd,-0.8461879095300417,"[-0.7620751853583865, 1.2252938634513193]",0.03355999999999959
193,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,4.0,ccsd,-0.8461879094478095,"[-0.7620751853583865, 1.2252938634513193]",0.0331399999999995
194,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.37037037037037035]]]",0,1,sto-3g,4.0,fci,-0.8461879095300426,"[-0.7620751853583865, 1.2252938634513193]",0.03356800000000071
195,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,4.0,hf,-0.8615564005260226,"[-0.7563473699812465, 1.2055235565631146]",0.03462599999999938
196,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,4.0,mp2,-0.868381255919817,"[-0.7563473699812465, 1.2055235565631146]",0.03425800000000123
197,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,4.0,cisd,-0.8709461800671927,"[-0.7563473699812465, 1.2055235565631146]",0.03339800000000004
198,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,4.0,ccsd,-0.8709461799724603,"[-0.7563473699812465, 1.2055235565631146]",0.03312200000000054
199,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.38038038038038036]]]",0,1,sto-3g,4.0,fci,-0.8709461800671927,"[-0.7563473699812465, 1.2055235565631146]",0.03323599999999871
200,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,4.0,hf,-0.8842306742999861,"[-0.7506502709142289, 1.185970752710983]",0.03375600000000034
201,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,4.0,mp2,-0.8911783980030621,"[-0.7506502709142289, 1.185970752710983]",0.03330000000000055
202,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,4.0,cisd,-0.8938211102576541,"[-0.7506502709142289, 1.185970752710983]",0.033030000000000115
203,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,4.0,ccsd,-0.8938211101484734,"[-0.7506502709142289, 1.185970752710983]",0.032394000000000034
204,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.39039039039039036]]]",0,1,sto-3g,4.0,fci,-0.8938211102576532,"[-0.7506502709142289, 1.185970752710983]",0.033336000000000254
205,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.40040040040040037]]]",0,1,sto-3g,4.0,hf,-0.905167247575635,"[-0.7449866638915301, 1.1666480507148917]",0.033775999999999584
206,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.40040040040040037]]]",0,1,sto-3g,4.0,mp2,-0.9122407449677088,"[-0.7449866638915301, 1.1666480507148917]",0.0349239999999984
207,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.40040040040040037]]]",0,1,sto-3g,4.0,cisd,-0.9149639149087248,"[-0.7449866638915301, 1.1666480507148917]",0.03416200000000025
208,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.40040040040040037]]]",0,1,sto-3g,4.0,ccsd,-0.9149639147828516,"[-0.7449866638915301, 1.1666480507148917]",0.03331000000000017
209,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.40040040040040037]]]",0,1,sto-3g,4.0,fci,-0.9149639149087252,"[-0.7449866638915301, 1.1666480507148917]",0.03331000000000017
210,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.41041041041041043]]]",0,1,sto-3g,4.0,hf,-0.9245023413102413,"[-0.7393589161016336, 1.1475664334726083]",0.03484599999999993
211,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.41041041041041043]]]",0,1,sto-3g,4.0,mp2,-0.9317045184647867,"[-0.7393589161016336, 1.1475664334726083]",0.03510399999999869
212,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.41041041041041043]]]",0,1,sto-3g,4.0,cisd,-0.9345108612036512,"[-0.7393589161016336, 1.1475664334726083]",0.03469800000000056
213,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.41041041041041043]]]",0,1,sto-3g,4.0,ccsd,-0.9345108610584959,"[-0.7393589161016336, 1.1475664334726083]",0.03369
214,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.41041041041041043]]]",0,1,sto-3g,4.0,fci,-0.9345108612036517,"[-0.7393589161016336, 1.1475664334726083]",0.03469600000000028
215,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.42042042042042044]]]",0,1,sto-3g,4.0,hf,-0.9423589865052651,"[-0.7337690269150081, 1.1287353988269517]",0.03324199999999955
216,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.42042042042042044]]]",0,1,sto-3g,4.0,mp2,-0.9496927517914969,"[-0.7337690269150081, 1.1287353988269517]",0.03419799999999995
217,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.42042042042042044]]]",0,1,sto-3g,4.0,cisd,-0.9525850289166868,"[-0.7337690269150081, 1.1287353988269517]",0.03226200000000112
218,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.42042042042042044]]]",0,1,sto-3g,4.0,ccsd,-0.9525850287492659,"[-0.7337690269150081, 1.1287353988269517]",0.03333799999999876
219,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.42042042042042044]]]",0,1,sto-3g,4.0,fci,-0.9525850289166868,"[-0.7337690269150081, 1.1287353988269517]",0.032890000000000086
220,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.43043043043043044]]]",0,1,sto-3g,4.0,hf,-0.9588485481122317,"[-0.7282186674839484, 1.1101630840363215]",0.04362000000000066
221,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 0.43043043043043044]]]",0,1,sto-3g,4.0,mp2,-0.966316813705364,"[-0.7282186674839484, 1.1101630840363215]",0.03320399999999957
